,scores,predscores,tmhalfsc,opphalfsc,patt,ypa,comppct,ratt,ypr,int_pct,sack_pct,sack_yd_pct,fum_pct
2164,20.000000000000004,19.75,13.0,21.0,23.0,5.043478260869571,0.43478260869565205,13.0,2.53846153846154,0.0,0.0416666666666667,-0.4166666666666671,0.0
2165,17.0,26.75,10.0,6.0,20.0,5.8,0.65,10.0,6.6,0.0,0.0909090909090909,-0.36363636363636404,0.0
2166,20.000000000000004,23.25,13.0,10.0,23.0,7.21739130434783,0.7391304347826091,13.0,4.6153846153846105,0.0,0.0,0.0,0.0277777777777778
2167,17.0,19.75,10.0,13.0,19.0,6.15789473684211,0.631578947368421,13.0,3.76923076923077,0.0,0.0,0.0,0.03125
2168,26.999999999999975,26.5,17.0,7.0,15.0,8.73333333333333,0.733333333333333,18.0,8.444444444444441,0.0,0.11764705882352902,-0.882352941176471,0.0571428571428571
2169,20.000000000000004,20.75,13.0,14.0,19.0,10.947368421052598,0.578947368421053,12.0,3.4166666666666696,0.0,0.05,-0.5,0.0
2170,10.000000000000004,22.0,3.0,21.0,16.0,4.125,0.4375,22.0,4.18181818181818,0.0,0.0,0.0,0.0263157894736842
2171,17.0,21.0,10.0,0.0,23.0,6.60869565217391,0.565217391304348,10.0,3.0,0.0,0.0416666666666667,-0.4166666666666671,0.0294117647058824
2172,30.999999999999964,28.75,17.0,8.0,19.0,9.10526315789474,0.631578947368421,15.0,4.0,0.0,0.0952380952380952,-0.7619047619047621,0.0277777777777778
2173,30.999999999999964,25.5,14.0,14.0,12.0,9.16666666666667,0.5,16.0,4.0625,0.0,0.0769230769230769,-0.46153846153846206,0.0344827586206897
2174,0.0,25.0,0.0,20.0,8.0,10.25,0.75,14.0,2.5,0.0,0.384615384615385,-1.84615384615385,0.037037037037037
2175,29.99999999999999,18.5,17.0,10.0,20.0,7.0,0.65,19.0,4.94736842105263,0.0,0.0,0.0,0.0256410256410256
2176,48.00000000000001,24.0,38.0,0.0,21.0,11.666666666666698,0.7142857142857142,16.0,6.375,0.0,0.0,0.0,0.0
2177,25.0,17.5,12.0,17.0,12.0,6.08333333333333,0.5,26.0,4.769230769230769,0.0,0.14285714285714302,-0.42857142857142894,0.0
2178,6.999999999999996,21.5,0.0,17.0,17.0,3.17647058823529,0.7058823529411771,9.0,3.55555555555556,0.0,0.15,-1.25,0.0344827586206897
2179,16.0,18.0,13.0,10.0,19.0,5.15789473684211,0.578947368421053,13.0,5.153846153846151,0.10526315789473699,0.0952380952380952,-0.5714285714285711,0.0
2180,26.999999999999975,22.5,14.0,0.0,15.0,11.733333333333302,0.933333333333333,14.0,3.85714285714286,0.0,0.21052631578947398,-1.10526315789474,0.0
2181,21.0,21.0,14.0,14.0,13.0,6.923076923076921,0.615384615384615,12.0,5.5,0.0,0.0,0.0,0.0
2182,17.0,20.75,10.0,21.0,21.0,9.0,0.6190476190476191,8.0,2.875,0.0,0.125,-1.0,0.0
2183,22.999999999999996,22.5,10.0,3.0,23.0,8.34782608695652,0.826086956521739,7.0,1.42857142857143,0.0,0.0416666666666667,-0.29166666666666696,0.032258064516129
2184,6.00000000000001,24.5,6.0,7.0,21.0,4.19047619047619,0.38095238095238104,18.0,3.05555555555556,0.0,0.0,0.0,0.0
2185,24.00000000000004,25.0,14.0,10.0,21.0,7.52380952380952,0.666666666666667,14.0,3.0714285714285694,0.0476190476190476,0.0454545454545455,-0.5,0.0
2186,22.999999999999996,24.5,10.0,14.0,7.0,7.571428571428571,0.5714285714285711,21.0,4.09523809523809,0.0,0.3,-1.0,0.0
2187,20.000000000000004,23.75,7.0,7.0,30.0,7.4,0.633333333333333,9.0,5.66666666666667,0.0333333333333333,0.0,0.0,0.0512820512820513
2188,13.000000000000005,25.5,3.0,6.0,16.0,5.5,0.6875,6.0,3.6666666666666696,0.0625,0.0588235294117647,-0.47058823529411803,0.0
2189,13.000000000000005,19.0,6.0,9.0,21.0,7.571428571428571,0.7142857142857142,12.0,3.9166666666666696,0.0476190476190476,0.0454545454545455,-0.0909090909090909,0.0294117647058824
2190,26.999999999999975,24.5,10.0,3.0,12.0,3.4166666666666696,0.4166666666666671,5.0,5.2,0.0,0.14285714285714302,-0.7857142857142858,0.0
2191,22.999999999999996,26.75,16.0,16.0,18.0,15.444444444444402,0.7222222222222221,8.0,3.0,0.0,0.0526315789473684,-0.526315789473684,0.0
2192,42.999999999999986,18.75,24.0,17.0,12.0,11.583333333333302,0.5,14.0,2.28571428571429,0.0,0.14285714285714302,-1.0,0.0
2193,33.99999999999999,26.75,20.0,35.0,23.0,11.217391304347801,0.608695652173913,7.0,5.857142857142861,0.0434782608695652,0.0416666666666667,-0.33333333333333304,0.032258064516129
2194,29.99999999999999,23.25,13.0,3.0,23.0,4.91304347826087,0.43478260869565205,18.0,6.05555555555556,0.0,0.148148148148148,-1.25925925925926,0.0
2195,27.999999999999982,26.0,14.0,0.0,20.0,8.6,0.75,15.0,2.8,0.05,0.130434782608696,-0.8695652173913041,0.0789473684210526
2196,27.999999999999982,21.75,14.0,10.0,20.0,6.9,0.55,15.0,4.5333333333333306,0.05,0.0476190476190476,-0.33333333333333304,0.0
2197,30.999999999999964,25.0,17.0,14.0,22.0,10.6818181818182,0.7727272727272729,17.0,3.88235294117647,0.0909090909090909,0.153846153846154,-1.26923076923077,0.0
2198,10.000000000000004,16.0,10.0,21.0,9.0,4.77777777777778,0.8888888888888891,17.0,5.17647058823529,0.0,0.18181818181818202,-0.9090909090909091,0.0
2199,0.0,21.0,0.0,20.0,15.0,7.13333333333333,0.6,9.0,1.55555555555556,0.0666666666666667,0.0625,-0.1875,0.0
2200,25.99999999999995,22.5,10.0,7.0,13.0,8.615384615384611,0.615384615384615,14.0,4.357142857142859,0.0769230769230769,0.0714285714285714,-0.5714285714285711,0.0
2201,21.0,28.0,7.0,27.0,27.0,6.59259259259259,0.592592592592593,10.0,2.2,0.037037037037037,0.0357142857142857,-0.32142857142857106,0.0263157894736842
2202,24.00000000000004,15.25,3.0,23.0,21.0,4.523809523809519,0.523809523809524,12.0,2.1666666666666696,0.0952380952380952,0.0454545454545455,-0.272727272727273,0.0882352941176471
2203,13.999999999999986,22.25,0.0,42.0,23.0,6.30434782608696,0.5217391304347829,11.0,3.18181818181818,0.0434782608695652,0.115384615384615,-0.8461538461538459,0.027027027027027
2204,13.000000000000005,25.75,3.0,17.0,13.0,4.07692307692308,0.8461538461538459,8.0,4.125,0.0769230769230769,0.0714285714285714,-0.7142857142857142,0.0454545454545455
2205,41.00000000000001,32.0,20.0,10.0,32.0,6.53125,0.625,11.0,6.72727272727273,0.0625,0.0,0.0,0.0
2206,9.0,18.5,6.0,3.0,17.0,5.882352941176469,0.7058823529411771,12.0,4.33333333333333,0.0,0.0,0.0,0.0
2207,6.00000000000001,21.25,6.0,14.0,13.0,6.076923076923079,0.6923076923076921,10.0,6.0,0.0,0.0714285714285714,-0.14285714285714302,0.0
2208,13.000000000000005,22.0,10.0,14.0,11.0,3.54545454545455,0.7272727272727271,11.0,8.09090909090909,0.0,0.0833333333333333,-0.5,0.0
2209,22.999999999999996,18.75,14.0,7.0,16.0,8.3125,0.625,25.0,4.36,0.0625,0.0,0.0,0.024390243902439
2210,41.99999999999999,28.0,14.0,10.0,19.0,4.4210526315789505,0.526315789473684,16.0,8.9375,0.10526315789473699,0.0,0.0,0.0
2211,6.00000000000001,28.0,3.0,10.0,13.0,5.76923076923077,0.538461538461538,10.0,1.5,0.0,0.0714285714285714,-0.0714285714285714,0.0416666666666667
2212,6.999999999999996,29.0,7.0,13.0,25.0,7.68,0.6,5.0,2.6,0.0,0.0,0.0,0.0
2213,26.999999999999975,19.75,13.0,7.0,10.0,9.6,0.5,11.0,3.0,0.0,0.0909090909090909,-0.45454545454545503,0.0454545454545455
2214,26.999999999999975,26.5,13.0,17.0,20.0,6.25,0.65,15.0,4.8,0.05,0.130434782608696,-0.4782608695652171,0.0
2215,20.000000000000004,24.75,3.0,14.0,18.0,2.6666666666666696,0.444444444444444,18.0,4.0,0.0,0.0,0.0,0.0277777777777778
2216,36.0,20.5,21.0,17.0,14.0,8.71428571428571,0.7857142857142858,14.0,6.5,0.0,0.0,0.0,0.107142857142857
2217,22.0,20.75,9.0,3.0,18.0,8.38888888888889,0.8888888888888891,18.0,3.77777777777778,0.0,0.0,0.0,0.0277777777777778
2218,9.0,20.0,6.0,24.0,20.0,7.0,0.4,15.0,4.06666666666667,0.0,0.130434782608696,-1.2173913043478302,0.0
2219,30.999999999999964,26.5,10.0,21.0,13.0,9.07692307692308,0.6923076923076921,11.0,4.454545454545451,0.0,0.133333333333333,-0.933333333333333,0.0384615384615385
2220,3.0000000000000098,17.0,3.0,9.0,18.0,4.72222222222222,0.5,13.0,3.07692307692308,0.0555555555555556,0.1,-0.4,0.0
2221,33.00000000000001,27.0,23.0,7.0,24.0,8.41666666666667,0.708333333333333,17.0,5.705882352941179,0.0,0.04,-0.28,0.0238095238095238
2222,18.999999999999964,19.75,13.0,0.0,14.0,11.642857142857098,0.6428571428571429,13.0,3.0,0.0,0.125,-0.3125,0.0689655172413793
2223,17.99999999999995,23.25,10.0,20.0,16.0,8.0,0.5,8.0,2.875,0.0625,0.0,0.0,0.0416666666666667
2224,33.99999999999999,19.75,10.0,16.0,20.0,6.7,0.75,12.0,2.9166666666666696,0.05,0.0476190476190476,0.0,0.0303030303030303
