"","scores","predscores","tmhalfsc","opphalfsc","airya","yaca","airyd","yac","psd","patt","comppct","ryd","ratt","rushsd","ypr","int_pct","sack_pct","sack_yd_pct","fum_pct"
"1406",31,22.5,7,10,2.09090909090909,7.75,46,93,7.57598545111826,22,0.681818181818182,68,12,5.20149551144241,5.66666666666667,0.0909090909090909,0.0434782608695652,-0.478260869565217,0.0285714285714286
"1407",6,13.25,0,16,0,0.764705882352941,0,13,2.5,9,0.222222222222222,59,14,3.00424869211616,4.21428571428571,0.111111111111111,0.1,-1.1,0.0416666666666667
"1408",17,18.25,10,21,4.875,2,78,48,10.0664459136943,16,0.5625,43,12,3.32812092461931,3.58333333333333,0,0.0588235294117647,-0.352941176470588,0.0344827586206897
"1409",38,22,17,3,3.46666666666667,4.09090909090909,52,45,6.27865332721164,15,0.733333333333333,60,18,7.52034278178565,3.33333333333333,0,0,0,0.0303030303030303
"1410",14,15.5,14,9,5.31578947368421,0.833333333333333,101,20,6.35323825805678,19,0.578947368421053,90,10,18.5634048601004,9,0.0526315789473684,0.05,-0.15,0.0333333333333333
"1411",16,12.5,10,21,2.625,0.2,21,3,2.34520787991171,8,0.5,59,15,1.94821855949366,3.93333333333333,0.125,0.111111111111111,-0.333333333333333,0
"1412",41,20.75,31,7,5.95238095238095,3.76470588235294,125,64,5.15503583534274,21,0.80952380952381,131,14,7.8704432880887,9.35714285714286,0,0,0,0
"1413",17,20.5,3,13,1.26666666666667,1.425,19,57,2.90516780926679,15,0.666666666666667,33,9,2.26077666104176,3.66666666666667,0.0666666666666667,0.117647058823529,-0.588235294117647,0.0384615384615385
"1414",21,17.25,6,14,1.26666666666667,4.58333333333333,19,55,7.1894019222742,15,0.533333333333333,33,9,3.68178700572909,3.66666666666667,0,0,0,0
"1415",17,18,10,16,4.42857142857143,0.896551724137931,62,26,6.77413381096719,14,0.428571428571429,76,13,9.19737549392931,5.84615384615385,0,0.0666666666666667,-0.533333333333333,0.0714285714285714
"1416",20,19.25,17,6,-2,1.73913043478261,-10,40,4.76969600708473,5,0.8,129,22,13.8803178328342,5.86363636363636,0,0.166666666666667,-1.16666666666667,0.0714285714285714
"1417",21,21.75,7,7,2.3125,3.58823529411765,37,61,8.76387788342327,16,0.75,13,5,1.74355957741627,2.6,0,0.0588235294117647,-0.588235294117647,0.0454545454545455
"1418",20,16,17,13,3.05,2.52,61,63,6.67499479816693,20,0.6,61,12,5.43841786633658,5.08333333333333,0.1,0.0476190476190476,-0.476190476190476,0.0303030303030303
"1419",28,26.5,21,17,5.66666666666667,4.4375,85,71,22.5180199948796,15,0.466666666666667,77,16,5.39929104142386,4.8125,0.0666666666666667,0,0,0
"1420",28,22.25,7,3,3.77777777777778,0.714285714285714,34,15,5.07991688470939,9,0.666666666666667,25,6,1.06718737290547,4.16666666666667,0,0.181818181818182,-1.63636363636364,0
"1421",6,20.25,3,7,3.34782608695652,7.25,77,87,8.66769224701067,23,0.652173913043478,38,14,3.9357078039874,2.71428571428571,0.0869565217391304,0,0,0
"1422",19,22.25,10,21,1.68421052631579,1.14285714285714,32,16,5.98637909707342,19,0.368421052631579,117,13,10.6409947481788,9,0.0526315789473684,0,0,0
"1423",34,23.5,24,14,7.84210526315789,3.38461538461538,149,88,19.5976048460642,19,0.578947368421053,60,12,7.41619848709566,5,0,0.05,-0.45,0
"1424",23,16.75,6,19,2.55555555555556,1.44444444444444,23,26,4.95580467734555,9,0.555555555555556,62,15,4.36450328088878,4.13333333333333,0.111111111111111,0.25,-1.66666666666667,0.111111111111111
"1425",24,17.25,21,13,6.5,3.64285714285714,91,51,8.08455317256309,14,0.714285714285714,112,20,7.32393336944022,5.6,0,0.0666666666666667,-0.266666666666667,0
"1426",16,16.75,13,10,4.63636363636364,3.21052631578947,102,61,12.5595802300696,22,0.545454545454545,57,13,11.7574098504106,4.38461538461539,0.0454545454545455,0.0434782608695652,-0.347826086956522,0.0277777777777778
"1427",18,17.5,6,9,2.94117647058824,1.42857142857143,50,30,6.91013748054263,17,0.470588235294118,25,10,4.03112887414927,2.5,0,0.105263157894737,-0.526315789473684,0
"1428",23,22.75,6,14,4.52,5.5,113,66,7.47856195326942,25,0.6,9,8,3.51559027760631,1.125,0,0,0,0
"1429",28,32.75,14,14,3.38461538461538,4.25,44,51,6.71192967781993,13,0.769230769230769,86,12,10.8230720633695,7.16666666666667,0.0769230769230769,0,0,0
"1430",17,16.75,14,17,4.7,3.75,94,60,11.1741765791589,20,0.75,28,7,2.61861468283191,4,0,0.0476190476190476,-0.428571428571429,0
"1431",17,20,17,14,6.44444444444444,4.27777777777778,116,77,20.6193361870209,18,0.611111111111111,76,16,7.02228595259407,4.75,0,0,0,0.0294117647058824
"1432",16,25,0,0,5.16666666666667,2.5,62,30,5.85234995535981,12,0.666666666666667,57,16,4.89858078937155,3.5625,0,0.142857142857143,-0.642857142857143,0
"1433",24,19.25,14,3,3,3.35294117647059,54,57,9.33220231242336,18,0.555555555555556,58,11,6.19517274087303,5.27272727272727,0,0,0,0
"1434",17,23,14,12,7.52941176470588,3.55555555555556,128,64,17.0880074906351,17,0.705882352941177,54,13,5.43275187169525,4.15384615384615,0.117647058823529,0,0,0
"1435",24,25.25,10,9,4.0625,1.9,65,38,6.57343137181792,16,0.625,78,12,8.99536917900909,6.5,0.0625,0.111111111111111,-0.833333333333333,0.0333333333333333
"1436",6,15.5,3,0,2.41176470588235,5.83333333333333,41,70,6.92026011071838,17,0.588235294117647,63,10,9.55039266208463,6.3,0,0.105263157894737,-0.842105263157895,0
"1437",24,18,3,23,-0.571428571428571,0.290322580645161,-4,9,4.78423336480244,7,0.428571428571429,64,7,13.6531374879661,9.14285714285714,0,0.3,-1.2,0
"1438",9,18,0,21,0.692307692307692,3.625,9,58,6.41950153828161,13,0.769230769230769,-6,6,4,-1,0,0,0,0.105263157894737
"1439",17,22.25,14,7,6.7,4.42857142857143,67,62,7.8491639682198,10,0.8,82,25,4.77928864999803,3.28,0,0.0909090909090909,-0.727272727272727,0.0555555555555556
"1440",38,30.75,17,7,3.39130434782609,5.84615384615385,78,76,9.47605168599009,23,0.652173913043478,36,9,2.74873708374511,4,0,0,0,0
"1441",20,22.25,14,14,5.5,0.75,55,15,6.54653670707977,10,0.7,102,17,8.50605320794965,6,0,0,0,0
"1442",6,24,0,16,0.615384615384615,1.05263157894737,8,20,5.87839736284947,13,0.461538461538462,29,8,3.0388114452858,3.625,0,0.133333333333333,-1.26666666666667,0.0869565217391304
"1443",7,13.75,0,13,1.7,1,17,15,9.38083151964686,10,0.4,21,9,2.58198889747161,2.33333333333333,0,0.0909090909090909,-0.636363636363636,0
